Season,Round,TeamA,TeamB,SeedA,SeedB,label,AdjEM_A,AdjEM_B,d_AdjEM,AdjO_A,AdjO_B,d_AdjO,AdjD_A,AdjD_B,d_AdjD,AdjT_A,AdjT_B,d_AdjT,Luck_A,Luck_B,d_Luck,SOS-AdjEM_A,SOS-AdjEM_B,d_SOS-AdjEM,NCSOS-AdjEM_A,NCSOS-AdjEM_B,d_NCSOS-AdjEM,Momentum_A,Momentum_B,d_Momentum,OffEFG_A,OffEFG_B,d_OffEFG,DefEFG_A,DefEFG_B,d_DefEFG,d_Seed
2017,First Round,Xavier,Maryland,11,6,1,16.7,14.34,2.3599999999999994,115.7,113.1,2.6000000000000085,99.0,98.7,0.29999999999999716,67.2,67.2,0.0,0.044,0.061,-0.017,11.73,7.74,3.99,5.32,-1.1,6.42,10.746186124149688,12.557566445128051,-1.8113803209783637,51.9,52.4,-0.5,51.6,47.5,4.100000000000001,5
2017,First Round,Maryland,Xavier,6,11,0,14.34,16.7,-2.3599999999999994,113.1,115.7,-2.6000000000000085,98.7,99.0,-0.29999999999999716,67.2,67.2,0.0,0.061,0.044,0.017,7.74,11.73,-3.99,-1.1,5.32,-6.42,12.557566445128051,10.746186124149688,1.8113803209783637,52.4,51.9,0.5,47.5,51.6,-4.100000000000001,-5
2017,First Round,Florida St.,Florida Gulf Coast,3,14,1,20.06,5.07,14.989999999999998,115.5,109.4,6.099999999999994,95.5,104.4,-8.900000000000006,71.3,65.9,5.3999999999999915,0.039,0.037,0.0020000000000000018,8.82,-4.8,13.620000000000001,-3.95,2.14,-6.09,11.26289261785815,4.524097519744727,6.738795098113423,53.7,53.8,-0.09999999999999432,47.9,49.3,-1.3999999999999986,-11
2017,First Round,Florida Gulf Coast,Florida St.,14,3,0,5.07,20.06,-14.989999999999998,109.4,115.5,-6.099999999999994,104.4,95.5,8.900000000000006,65.9,71.3,-5.3999999999999915,0.037,0.039,-0.0020000000000000018,-4.8,8.82,-13.620000000000001,2.14,-3.95,6.09,4.524097519744727,11.26289261785815,-6.738795098113423,53.8,53.7,0.09999999999999432,49.3,47.9,1.3999999999999986,11
2017,First Round,Saint Mary's,VCU,7,10,1,23.67,14.07,9.600000000000001,118.7,110.1,8.600000000000009,95.0,96.0,-1.0,60.2,68.8,-8.599999999999994,0.03,0.026,0.004,0.41,3.65,-3.2399999999999998,-4.13,0.91,-5.04,15.777794462396344,7.439406466240314,8.33838799615603,57.8,51.0,6.799999999999997,45.3,47.5,-2.200000000000003,-3
2017,First Round,VCU,Saint Mary's,10,7,0,14.07,23.67,-9.600000000000001,110.1,118.7,-8.600000000000009,96.0,95.0,1.0,68.8,60.2,8.599999999999994,0.026,0.03,-0.004,3.65,0.41,3.2399999999999998,0.91,-4.13,5.04,7.439406466240314,15.777794462396344,-8.33838799615603,51.0,57.8,-6.799999999999997,47.5,45.3,2.200000000000003,3
2017,First Round,Arizona,North Dakota,2,15,1,23.31,0.04,23.27,118.4,103.6,14.800000000000011,95.1,103.5,-8.400000000000006,66.0,71.5,-5.5,0.046,0.048,-0.0020000000000000018,7.13,-5.66,12.79,1.69,3.24,-1.5500000000000003,5.958523920585883,6.712870384182677,-0.7543464635967947,53.7,53.4,0.30000000000000426,47.7,50.7,-3.0,-13
2017,First Round,North Dakota,Arizona,15,2,0,0.04,23.31,-23.27,103.6,118.4,-14.800000000000011,103.5,95.1,8.400000000000006,71.5,66.0,5.5,0.048,0.046,0.0020000000000000018,-5.66,7.13,-12.79,3.24,1.69,1.5500000000000003,6.712870384182677,5.958523920585883,0.7543464635967947,53.4,53.7,-0.30000000000000426,50.7,47.7,3.0,13
2017,Second Round,Gonzaga,Northwestern,1,8,1,32.05,15.81,16.239999999999995,118.4,111.3,7.1000000000000085,86.3,95.5,-9.200000000000003,70.1,65.6,4.5,0.02,0.019,0.0010000000000000009,2.99,8.32,-5.33,1.01,-3.23,4.24,6.075410923384901,17.831113687641093,-11.755702764256192,56.6,49.7,6.899999999999999,41.1,46.1,-5.0,-7
2017,Second Round,Northwestern,Gonzaga,8,1,0,15.81,32.05,-16.239999999999995,111.3,118.4,-7.1000000000000085,95.5,86.3,9.200000000000003,65.6,70.1,-4.5,0.019,0.02,-0.0010000000000000009,8.32,2.99,5.33,-3.23,1.01,-4.24,17.831113687641093,6.075410923384901,11.755702764256192,49.7,56.6,-6.899999999999999,46.1,41.1,5.0,7
2017,Second Round,West Virginia,Notre Dame,4,5,1,27.17,19.74,7.430000000000003,116.5,118.1,-1.5999999999999943,89.4,98.4,-9.0,69.9,67.0,2.9000000000000057,-0.043,0.024,-0.067,10.84,10.24,0.5999999999999996,-7.97,-3.85,-4.119999999999999,2.4334989295203577,10.023819909542432,-7.590320980022074,51.3,53.6,-2.3000000000000043,48.8,49.1,-0.30000000000000426,-1
2017,Second Round,Notre Dame,West Virginia,5,4,0,19.74,27.17,-7.430000000000003,118.1,116.5,1.5999999999999943,98.4,89.4,9.0,67.0,69.9,-2.9000000000000057,0.024,-0.043,0.067,10.24,10.84,-0.5999999999999996,-3.85,-7.97,4.119999999999999,10.023819909542432,2.4334989295203577,7.590320980022074,53.6,51.3,2.3000000000000043,49.1,48.8,0.30000000000000426,1
2017,Second Round,Xavier,Florida St.,11,3,1,16.7,20.06,-3.3599999999999994,115.7,115.5,0.20000000000000284,99.0,95.5,3.5,67.2,71.3,-4.099999999999994,0.044,0.039,0.0049999999999999975,11.73,8.82,2.91,5.32,-3.95,9.27,10.746186124149688,11.26289261785815,-0.5167064937084618,51.9,53.7,-1.8000000000000043,51.6,47.9,3.700000000000003,8
2017,Second Round,Florida St.,Xavier,3,11,0,20.06,16.7,3.3599999999999994,115.5,115.7,-0.20000000000000284,95.5,99.0,-3.5,71.3,67.2,4.099999999999994,0.039,0.044,-0.0049999999999999975,8.82,11.73,-2.91,-3.95,5.32,-9.27,11.26289261785815,10.746186124149688,0.5167064937084618,53.7,51.9,1.8000000000000043,47.9,51.6,-3.700000000000003,-8
2017,Second Round,Arizona,Saint Mary's,2,7,1,23.31,23.67,-0.360000000000003,118.4,118.7,-0.29999999999999716,95.1,95.0,0.09999999999999432,66.0,60.2,5.799999999999997,0.046,0.03,0.016,7.13,0.41,6.72,1.69,-4.13,5.82,5.958523920585883,15.777794462396344,-9.81927054181046,53.7,57.8,-4.099999999999994,47.7,45.3,2.4000000000000057,-5
2017,Second Round,Saint Mary's,Arizona,7,2,0,23.67,23.31,0.360000000000003,118.7,118.4,0.29999999999999716,95.0,95.1,-0.09999999999999432,60.2,66.0,-5.799999999999997,0.03,0.046,-0.016,0.41,7.13,-6.72,-4.13,1.69,-5.82,15.777794462396344,5.958523920585883,9.81927054181046,57.8,53.7,4.099999999999994,45.3,47.7,-2.4000000000000057,5
2017,Sweet 16,Gonzaga,West Virginia,1,4,1,32.05,27.17,4.8799999999999955,118.4,116.5,1.9000000000000057,86.3,89.4,-3.1000000000000085,70.1,69.9,0.19999999999998863,0.02,-0.043,0.063,2.99,10.84,-7.85,1.01,-7.97,8.98,6.075410923384901,2.4334989295203577,3.641911993864543,56.6,51.3,5.300000000000004,41.1,48.8,-7.699999999999996,-3
2017,Sweet 16,West Virginia,Gonzaga,4,1,0,27.17,32.05,-4.8799999999999955,116.5,118.4,-1.9000000000000057,89.4,86.3,3.1000000000000085,69.9,70.1,-0.19999999999998863,-0.043,0.02,-0.063,10.84,2.99,7.85,-7.97,1.01,-8.98,2.4334989295203577,6.075410923384901,-3.641911993864543,51.3,56.6,-5.300000000000004,48.8,41.1,7.699999999999996,3
2017,Sweet 16,Xavier,Arizona,11,2,1,16.7,23.31,-6.609999999999999,115.7,118.4,-2.700000000000003,99.0,95.1,3.9000000000000057,67.2,66.0,1.2000000000000028,0.044,0.046,-0.0020000000000000018,11.73,7.13,4.6000000000000005,5.32,1.69,3.6300000000000003,10.746186124149688,5.958523920585883,4.787662203563805,51.9,53.7,-1.8000000000000043,51.6,47.7,3.8999999999999986,9
2017,Sweet 16,Arizona,Xavier,2,11,0,23.31,16.7,6.609999999999999,118.4,115.7,2.700000000000003,95.1,99.0,-3.9000000000000057,66.0,67.2,-1.2000000000000028,0.046,0.044,0.0020000000000000018,7.13,11.73,-4.6000000000000005,1.69,5.32,-3.6300000000000003,5.958523920585883,10.746186124149688,-4.787662203563805,53.7,51.9,1.8000000000000043,47.7,51.6,-3.8999999999999986,-9
2017,Elite 8,Gonzaga,Xavier,1,11,1,32.05,16.7,15.349999999999998,118.4,115.7,2.700000000000003,86.3,99.0,-12.700000000000003,70.1,67.2,2.8999999999999915,0.02,0.044,-0.023999999999999997,2.99,11.73,-8.74,1.01,5.32,-4.3100000000000005,6.075410923384901,10.746186124149688,-4.670775200764787,56.6,51.9,4.700000000000003,41.1,51.6,-10.5,-10
2017,Elite 8,Xavier,Gonzaga,11,1,0,16.7,32.05,-15.349999999999998,115.7,118.4,-2.700000000000003,99.0,86.3,12.700000000000003,67.2,70.1,-2.8999999999999915,0.044,0.02,0.023999999999999997,11.73,2.99,8.74,5.32,1.01,4.3100000000000005,10.746186124149688,6.075410923384901,4.670775200764787,51.9,56.6,-4.700000000000003,51.6,41.1,10.5,10
2017,Final Four,Gonzaga,South Carolina,1,7,1,32.05,20.8,11.249999999999996,118.4,108.9,9.5,86.3,88.1,-1.7999999999999972,70.1,68.6,1.5,0.02,-0.005,0.025,2.99,10.63,-7.640000000000001,1.01,1.93,-0.9199999999999999,6.075410923384901,7.368215070563149,-1.2928041471782485,56.6,47.3,9.300000000000004,41.1,45.5,-4.399999999999999,-6
2017,Final Four,South Carolina,Gonzaga,7,1,0,20.8,32.05,-11.249999999999996,108.9,118.4,-9.5,88.1,86.3,1.7999999999999972,68.6,70.1,-1.5,-0.005,0.02,-0.025,10.63,2.99,7.640000000000001,1.93,1.01,0.9199999999999999,7.368215070563149,6.075410923384901,1.2928041471782485,47.3,56.6,-9.300000000000004,45.5,41.1,4.399999999999999,6
2017,Final Four,North Carolina,Oregon,1,3,1,28.22,25.02,3.1999999999999993,120.7,118.2,2.5,92.5,93.2,-0.7000000000000028,71.3,67.0,4.299999999999997,0.037,0.034,0.0029999999999999957,12.49,8.05,4.4399999999999995,3.87,0.51,3.3600000000000003,11.549189866600535,4.5287593885545405,7.020430478045995,51.7,55.5,-3.799999999999997,48.1,46.4,1.7000000000000028,-2
2017,Final Four,Oregon,North Carolina,3,1,0,25.02,28.22,-3.1999999999999993,118.2,120.7,-2.5,93.2,92.5,0.7000000000000028,67.0,71.3,-4.299999999999997,0.034,0.037,-0.0029999999999999957,8.05,12.49,-4.4399999999999995,0.51,3.87,-3.3600000000000003,4.5287593885545405,11.549189866600535,-7.020430478045995,55.5,51.7,3.799999999999997,46.4,48.1,-1.7000000000000028,2
2017,Championship,North Carolina,Gonzaga,1,1,1,28.22,32.05,-3.8299999999999983,120.7,118.4,2.299999999999997,92.5,86.3,6.200000000000003,71.3,70.1,1.2000000000000028,0.037,0.02,0.016999999999999998,12.49,2.99,9.5,3.87,1.01,2.8600000000000003,11.549189866600535,6.075410923384901,5.473778943215635,51.7,56.6,-4.899999999999999,48.1,41.1,7.0,0
2017,Championship,Gonzaga,North Carolina,1,1,0,32.05,28.22,3.8299999999999983,118.4,120.7,-2.299999999999997,86.3,92.5,-6.200000000000003,70.1,71.3,-1.2000000000000028,0.02,0.037,-0.016999999999999998,2.99,12.49,-9.5,1.01,3.87,-2.8600000000000003,6.075410923384901,11.549189866600535,-5.473778943215635,56.6,51.7,4.899999999999999,41.1,48.1,-7.0,0
2018,First Round,Villanova,Radford,1,16,1,33.76,0.07,33.69,127.8,102.9,24.89999999999999,94.0,102.9,-8.900000000000006,68.7,63.0,5.700000000000003,-0.018,0.063,-0.081,11.31,-4.03,15.34,3.98,3.49,0.48999999999999977,2.665349254738601,6.172366685824594,-3.507017431085993,59.5,49.3,10.200000000000003,48.5,50.1,-1.6000000000000014,-15
2018,First Round,Radford,Villanova,16,1,0,0.07,33.76,-33.69,102.9,127.8,-24.89999999999999,102.9,94.0,8.900000000000006,63.0,68.7,-5.700000000000003,0.063,-0.018,0.081,-4.03,11.31,-15.34,3.49,3.98,-0.48999999999999977,6.172366685824594,2.665349254738601,3.507017431085993,49.3,59.5,-10.200000000000003,50.1,48.5,1.6000000000000014,15
2018,First Round,Alabama,Virginia Tech,9,8,1,13.41,16.03,-2.620000000000001,108.7,115.3,-6.599999999999994,95.2,99.3,-4.099999999999994,68.7,68.7,0.0,0.017,-0.018,0.035,11.17,7.91,3.26,2.54,-9.76,12.3,21.68845417642685,13.17501599410012,8.513438182326729,51.9,57.7,-5.800000000000004,47.8,50.4,-2.6000000000000014,1
2018,First Round,Virginia Tech,Alabama,8,9,0,16.03,13.41,2.620000000000001,115.3,108.7,6.599999999999994,99.3,95.2,4.099999999999994,68.7,68.7,0.0,-0.018,0.017,-0.035,7.91,11.17,-3.26,-9.76,2.54,-12.3,13.17501599410012,21.68845417642685,-8.513438182326729,57.7,51.9,5.800000000000004,50.4,47.8,2.6000000000000014,-1
2018,First Round,West Virginia,Murray St.,5,12,1,22.44,12.19,10.250000000000002,119.4,112.9,6.5,96.9,100.7,-3.799999999999997,69.2,67.2,2.0,-0.014,-0.0,-0.014,10.59,-3.56,14.15,-4.72,-0.99,-3.7299999999999995,10.69159712785515,4.446939952796095,6.244657175059055,50.4,55.0,-4.600000000000001,49.9,47.2,2.6999999999999957,-7
2018,First Round,Murray St.,West Virginia,12,5,0,12.19,22.44,-10.250000000000002,112.9,119.4,-6.5,100.7,96.9,3.799999999999997,67.2,69.2,-2.0,-0.0,-0.014,0.014,-3.56,10.59,-14.15,-0.99,-4.72,3.7299999999999995,4.446939952796095,10.69159712785515,-6.244657175059055,55.0,50.4,4.600000000000001,47.2,49.9,-2.6999999999999957,7
2018,First Round,Marshall,Wichita St.,13,4,1,6.53,19.03,-12.5,109.4,121.0,-11.599999999999994,102.9,101.9,1.0,74.7,68.6,6.1000000000000085,0.06,-0.026,0.086,0.07,5.13,-5.06,-7.0,1.55,-8.55,9.621034462378592,3.656899781088072,5.9641346812905205,54.7,55.1,-0.3999999999999986,49.8,49.4,0.3999999999999986,9
2018,First Round,Wichita St.,Marshall,4,13,0,19.03,6.53,12.5,121.0,109.4,11.599999999999994,101.9,102.9,-1.0,68.6,74.7,-6.1000000000000085,-0.026,0.06,-0.086,5.13,0.07,5.06,1.55,-7.0,8.55,3.656899781088072,9.621034462378592,-5.9641346812905205,55.1,54.7,0.3999999999999986,49.4,49.8,-0.3999999999999986,-9
2018,First Round,Florida,St. Bonaventure,6,11,1,18.96,11.21,7.75,114.5,110.8,3.700000000000003,95.5,99.5,-4.0,67.1,69.4,-2.3000000000000114,-0.059,0.078,-0.137,10.74,2.8,7.94,4.57,1.17,3.4000000000000004,10.985423176691729,6.622182343429365,4.363240833262363,50.7,51.6,-0.8999999999999986,48.6,49.0,-0.3999999999999986,-5
2018,First Round,St. Bonaventure,Florida,11,6,0,11.21,18.96,-7.75,110.8,114.5,-3.700000000000003,99.5,95.5,4.0,69.4,67.1,2.3000000000000114,0.078,-0.059,0.137,2.8,10.74,-7.94,1.17,4.57,-3.4000000000000004,6.622182343429365,10.985423176691729,-4.363240833262363,51.6,50.7,0.8999999999999986,49.0,48.6,0.3999999999999986,5
2018,First Round,Texas Tech,Stephen F. Austin,3,14,1,22.59,5.58,17.009999999999998,113.3,104.5,8.799999999999997,90.8,99.0,-8.200000000000003,66.7,71.1,-4.3999999999999915,-0.007,0.031,-0.038,10.31,-7.16,17.47,-5.24,-2.26,-2.9800000000000004,5.268882265416867,8.583404399200823,-3.3145221337839565,52.0,53.1,-1.1000000000000014,46.3,49.6,-3.3000000000000043,-11
2018,First Round,Stephen F. Austin,Texas Tech,14,3,0,5.58,22.59,-17.009999999999998,104.5,113.3,-8.799999999999997,99.0,90.8,8.200000000000003,71.1,66.7,4.3999999999999915,0.031,-0.007,0.038,-7.16,10.31,-17.47,-2.26,-5.24,2.9800000000000004,8.583404399200823,5.268882265416867,3.3145221337839565,53.1,52.0,1.1000000000000014,49.6,46.3,3.3000000000000043,11
2018,First Round,Butler,Arkansas,10,7,1,19.05,14.69,4.360000000000001,116.2,116.3,-0.09999999999999432,97.2,101.7,-4.5,67.6,69.7,-2.1000000000000085,-0.047,0.059,-0.106,11.21,9.9,1.3100000000000005,0.11,0.87,-0.76,15.750969038592183,16.357560595549558,-0.6065915569573743,54.0,53.8,0.20000000000000284,51.9,50.4,1.5,3
2018,First Round,Arkansas,Butler,7,10,0,14.69,19.05,-4.360000000000001,116.3,116.2,0.09999999999999432,101.7,97.2,4.5,69.7,67.6,2.1000000000000085,0.059,-0.047,0.106,9.9,11.21,-1.3100000000000005,0.87,0.11,0.76,16.357560595549558,15.750969038592183,0.6065915569573743,53.8,54.0,-0.20000000000000284,50.4,51.9,-1.5,-3
2018,First Round,Purdue,Cal St. Fullerton,2,15,1,26.27,0.62,25.65,122.7,103.7,19.0,96.4,103.1,-6.699999999999989,67.2,69.6,-2.3999999999999915,0.006,0.097,-0.091,9.02,-1.2,10.219999999999999,0.69,2.76,-2.07,2.5115884046118424,9.669805888216056,-7.158217483604213,57.7,51.6,6.100000000000001,47.0,48.2,-1.2000000000000028,-13
2018,First Round,Cal St. Fullerton,Purdue,15,2,0,0.62,26.27,-25.65,103.7,122.7,-19.0,103.1,96.4,6.699999999999989,69.6,67.2,2.3999999999999915,0.097,0.006,0.091,-1.2,9.02,-10.219999999999999,2.76,0.69,2.07,9.669805888216056,2.5115884046118424,7.158217483604213,51.6,57.7,-6.100000000000001,48.2,47.0,1.2000000000000028,13
2018,Second Round,Villanova,Alabama,1,9,1,33.76,13.41,20.349999999999998,127.8,108.7,19.099999999999994,94.0,95.2,-1.2000000000000028,68.7,68.7,0.0,-0.018,0.017,-0.035,11.31,11.17,0.14000000000000057,3.98,2.54,1.44,2.665349254738601,21.68845417642685,-19.023104921688248,59.5,51.9,7.600000000000001,48.5,47.8,0.7000000000000028,-8
2018,Second Round,Alabama,Villanova,9,1,0,13.41,33.76,-20.349999999999998,108.7,127.8,-19.099999999999994,95.2,94.0,1.2000000000000028,68.7,68.7,0.0,0.017,-0.018,0.035,11.17,11.31,-0.14000000000000057,2.54,3.98,-1.44,21.68845417642685,2.665349254738601,19.023104921688248,51.9,59.5,-7.600000000000001,47.8,48.5,-0.7000000000000028,8
2018,Second Round,West Virginia,Marshall,5,13,1,22.44,6.53,15.91,119.4,109.4,10.0,96.9,102.9,-6.0,69.2,74.7,-5.5,-0.014,0.06,-0.074,10.59,0.07,10.52,-4.72,-7.0,2.2800000000000002,10.69159712785515,9.621034462378592,1.070562665476558,50.4,54.7,-4.300000000000004,49.9,49.8,0.10000000000000142,-8
2018,Second Round,Marshall,West Virginia,13,5,0,6.53,22.44,-15.91,109.4,119.4,-10.0,102.9,96.9,6.0,74.7,69.2,5.5,0.06,-0.014,0.074,0.07,10.59,-10.52,-7.0,-4.72,-2.2800000000000002,9.621034462378592,10.69159712785515,-1.070562665476558,54.7,50.4,4.300000000000004,49.8,49.9,-0.10000000000000142,8
2018,Second Round,Texas Tech,Florida,3,6,1,22.59,18.96,3.629999999999999,113.3,114.5,-1.2000000000000028,90.8,95.5,-4.700000000000003,66.7,67.1,-0.3999999999999915,-0.007,-0.059,0.052,10.31,10.74,-0.4299999999999997,-5.24,4.57,-9.81,5.268882265416867,10.985423176691729,-5.716540911274862,52.0,50.7,1.2999999999999972,46.3,48.6,-2.3000000000000043,-3
2018,Second Round,Florida,Texas Tech,6,3,0,18.96,22.59,-3.629999999999999,114.5,113.3,1.2000000000000028,95.5,90.8,4.700000000000003,67.1,66.7,0.3999999999999915,-0.059,-0.007,-0.052,10.74,10.31,0.4299999999999997,4.57,-5.24,9.81,10.985423176691729,5.268882265416867,5.716540911274862,50.7,52.0,-1.2999999999999972,48.6,46.3,2.3000000000000043,3
2018,Second Round,Purdue,Butler,2,10,1,26.27,19.05,7.219999999999999,122.7,116.2,6.5,96.4,97.2,-0.7999999999999972,67.2,67.6,-0.3999999999999915,0.006,-0.047,0.053,9.02,11.21,-2.1900000000000013,0.69,0.11,0.58,2.5115884046118424,15.750969038592183,-13.23938063398034,57.7,54.0,3.700000000000003,47.0,51.9,-4.899999999999999,-8
2018,Second Round,Butler,Purdue,10,2,0,19.05,26.27,-7.219999999999999,116.2,122.7,-6.5,97.2,96.4,0.7999999999999972,67.6,67.2,0.3999999999999915,-0.047,0.006,-0.053,11.21,9.02,2.1900000000000013,0.11,0.69,-0.58,15.750969038592183,2.5115884046118424,13.23938063398034,54.0,57.7,-3.700000000000003,51.9,47.0,4.899999999999999,8
2018,Sweet 16,Villanova,West Virginia,1,5,1,33.76,22.44,11.319999999999997,127.8,119.4,8.399999999999991,94.0,96.9,-2.9000000000000057,68.7,69.2,-0.5,-0.018,-0.014,-0.003999999999999998,11.31,10.59,0.7200000000000006,3.98,-4.72,8.7,2.665349254738601,10.69159712785515,-8.02624787311655,59.5,50.4,9.100000000000001,48.5,49.9,-1.3999999999999986,-4
2018,Sweet 16,West Virginia,Villanova,5,1,0,22.44,33.76,-11.319999999999997,119.4,127.8,-8.399999999999991,96.9,94.0,2.9000000000000057,69.2,68.7,0.5,-0.014,-0.018,0.003999999999999998,10.59,11.31,-0.7200000000000006,-4.72,3.98,-8.7,10.69159712785515,2.665349254738601,8.02624787311655,50.4,59.5,-9.100000000000001,49.9,48.5,1.3999999999999986,4
2018,Sweet 16,Texas Tech,Purdue,3,2,1,22.59,26.27,-3.6799999999999997,113.3,122.7,-9.400000000000006,90.8,96.4,-5.6000000000000085,66.7,67.2,-0.5,-0.007,0.006,-0.013000000000000001,10.31,9.02,1.290000000000001,-5.24,0.69,-5.93,5.268882265416867,2.5115884046118424,2.7572938608050244,52.0,57.7,-5.700000000000003,46.3,47.0,-0.7000000000000028,1
2018,Sweet 16,Purdue,Texas Tech,2,3,0,26.27,22.59,3.6799999999999997,122.7,113.3,9.400000000000006,96.4,90.8,5.6000000000000085,67.2,66.7,0.5,0.006,-0.007,0.013000000000000001,9.02,10.31,-1.290000000000001,0.69,-5.24,5.93,2.5115884046118424,5.268882265416867,-2.7572938608050244,57.7,52.0,5.700000000000003,47.0,46.3,0.7000000000000028,-1
2018,Elite 8,Villanova,Texas Tech,1,3,1,33.76,22.59,11.169999999999998,127.8,113.3,14.5,94.0,90.8,3.200000000000003,68.7,66.7,2.0,-0.018,-0.007,-0.011,11.31,10.31,1.0,3.98,-5.24,9.22,2.665349254738601,5.268882265416867,-2.603533010678266,59.5,52.0,7.5,48.5,46.3,2.200000000000003,-2
2018,Elite 8,Texas Tech,Villanova,3,1,0,22.59,33.76,-11.169999999999998,113.3,127.8,-14.5,90.8,94.0,-3.200000000000003,66.7,68.7,-2.0,-0.007,-0.018,0.011,10.31,11.31,-1.0,-5.24,3.98,-9.22,5.268882265416867,2.665349254738601,2.603533010678266,52.0,59.5,-7.5,46.3,48.5,-2.200000000000003,2
2018,First Round,Kansas,Penn,1,16,1,23.49,3.69,19.799999999999997,120.9,103.1,17.80000000000001,97.4,99.4,-2.0,68.8,68.9,-0.10000000000000853,0.076,0.076,0.0,12.41,-4.15,16.560000000000002,3.55,-2.98,6.529999999999999,10.27757266360864,7.202937321239784,3.0746353423688557,57.5,52.9,4.600000000000001,49.1,47.0,2.1000000000000014,-15
2018,First Round,Penn,Kansas,16,1,0,3.69,23.49,-19.799999999999997,103.1,120.9,-17.80000000000001,99.4,97.4,2.0,68.9,68.8,0.10000000000000853,0.076,0.076,0.0,-4.15,12.41,-16.560000000000002,-2.98,3.55,-6.529999999999999,7.202937321239784,10.27757266360864,-3.0746353423688557,52.9,57.5,-4.600000000000001,47.0,49.1,-2.1000000000000014,15
2018,First Round,Seton Hall,N.C. St.,8,9,1,18.04,14.52,3.5199999999999996,116.9,116.3,0.6000000000000085,98.8,101.8,-3.0,69.5,71.4,-1.9000000000000057,-0.028,-0.001,-0.027,10.12,7.71,2.4099999999999993,-0.0,-9.71,9.71,8.653790549189832,10.43802562652644,-1.7842350773366071,52.9,53.4,-0.5,50.3,51.6,-1.3000000000000043,-1
2018,First Round,N.C. St.,Seton Hall,9,8,0,14.52,18.04,-3.5199999999999996,116.3,116.9,-0.6000000000000085,101.8,98.8,3.0,71.4,69.5,1.9000000000000057,-0.001,-0.028,0.027,7.71,10.12,-2.4099999999999993,-9.71,-0.0,-9.71,10.43802562652644,8.653790549189832,1.7842350773366071,53.4,52.9,0.5,51.6,50.3,1.3000000000000043,1
2018,First Round,Clemson,New Mexico St.,5,12,1,21.65,12.92,8.729999999999999,114.2,107.9,6.299999999999997,92.6,95.0,-2.4000000000000057,66.1,68.5,-2.4000000000000057,-0.009,0.027,-0.036,10.22,-1.4,11.620000000000001,-1.91,3.7,-5.61,7.081435013499274,2.4202572128302737,4.661177800669,52.9,51.6,1.2999999999999972,47.2,46.0,1.2000000000000028,-7
2018,First Round,New Mexico St.,Clemson,12,5,0,12.92,21.65,-8.729999999999999,107.9,114.2,-6.299999999999997,95.0,92.6,2.4000000000000057,68.5,66.1,2.4000000000000057,0.027,-0.009,0.036,-1.4,10.22,-11.620000000000001,3.7,-1.91,5.61,2.4202572128302737,7.081435013499274,-4.661177800669,51.6,52.9,-1.2999999999999972,46.0,47.2,-1.2000000000000028,7
2018,First Round,Auburn,College of Charleston,4,13,1,18.69,5.16,13.530000000000001,115.4,108.7,6.700000000000003,96.7,103.6,-6.8999999999999915,72.6,64.9,7.699999999999989,0.034,0.035,-0.0010000000000000009,7.52,-4.06,11.579999999999998,-1.86,-7.64,5.779999999999999,10.986468797507236,6.2334571696543595,4.753011627852876,50.8,52.7,-1.9000000000000057,49.7,49.9,-0.19999999999999574,-9
2018,First Round,College of Charleston,Auburn,13,4,0,5.16,18.69,-13.530000000000001,108.7,115.4,-6.700000000000003,103.6,96.7,6.8999999999999915,64.9,72.6,-7.699999999999989,0.035,0.034,0.0010000000000000009,-4.06,7.52,-11.579999999999998,-7.64,-1.86,-5.779999999999999,6.2334571696543595,10.986468797507236,-4.753011627852876,52.7,50.8,1.9000000000000057,49.9,49.7,0.19999999999999574,9
2018,First Round,Syracuse,TCU,11,6,1,14.82,18.47,-3.6499999999999986,107.0,119.7,-12.700000000000003,92.2,101.2,-9.0,62.9,68.6,-5.699999999999996,0.021,-0.067,0.08800000000000001,9.81,9.67,0.14000000000000057,-0.2,-0.82,0.6199999999999999,16.327819639758363,8.990508084789266,7.337311554969098,46.9,56.6,-9.700000000000003,46.2,52.3,-6.099999999999994,5
2018,First Round,TCU,Syracuse,6,11,0,18.47,14.82,3.6499999999999986,119.7,107.0,12.700000000000003,101.2,92.2,9.0,68.6,62.9,5.699999999999996,-0.067,0.021,-0.08800000000000001,9.67,9.81,-0.14000000000000057,-0.82,-0.2,-0.6199999999999999,8.990508084789266,16.327819639758363,-7.337311554969098,56.6,46.9,9.700000000000003,52.3,46.2,6.099999999999994,-5
2018,First Round,Michigan St.,Bucknell,3,14,1,25.41,7.31,18.1,119.2,109.5,9.700000000000003,93.8,102.2,-8.400000000000006,67.0,71.4,-4.400000000000006,0.038,0.006,0.032,6.64,-4.35,10.989999999999998,-5.03,5.79,-10.82,4.923405753973295,7.9853619285043935,-3.0619561745310984,56.9,53.9,3.0,42.7,47.8,-5.099999999999994,-11
2018,First Round,Bucknell,Michigan St.,14,3,0,7.31,25.41,-18.1,109.5,119.2,-9.700000000000003,102.2,93.8,8.400000000000006,71.4,67.0,4.400000000000006,0.006,0.038,-0.032,-4.35,6.64,-10.989999999999998,5.79,-5.03,10.82,7.9853619285043935,4.923405753973295,3.0619561745310984,53.9,56.9,-3.0,47.8,42.7,5.099999999999994,11
